Filename,username,country,W,S,VP,C,T,DC,CT,CP,CN,MLS,MLT,MLC,C/S,VP/T,C/T,DC/C,DC/T,T/S,CT/T,CP/T,CP/C,CN/T,CN/C,TTR, Mean word rank, Mean naming RT, AoA,2_g,2_r,3_g,3_r,4_g,4_r,5_g,5_r,8_g,8_r,9_g,9_r,10_g,10_r,11_g,11_r,12_g,12_r,13_g,13_r,14_g,14_r,15_g,15_r,16_g,16_r,19_g,19_r,22_g,22_r,26_g,26_r,27_g,27_r,31_g,31_r,33_g,33_r,35_g,35_r,39_g,39_r,40_g,40_r,41_g,41_r,43_g,43_r,44_g,44_r,49_g,49_r,53_g,53_r,54_g,54_r,55_g,55_r,57_g,57_r,60_g,60_r,64_g,64_r,65_g,65_r,68_g,68_r,69_g,69_r,70_g,70_r,72_g,72_r,75_g,75_r,76_g,76_r,78_g,78_r,79_g,79_r,80_g,80_r,84_g,84_r,85_g,85_r,87_g,87_r,88_g,88_r,89_g,89_r,90_g,90_r,91_g,91_r,93_g,93_r,97_g,97_r,100_g,100_r,101_g,101_r,103_g,103_r,105_g,105_r,106_g,106_r,108_g,108_r,109_g,109_r,111_g,111_r,115_g,115_r,116_g,116_r,117_g,117_r,119_g,119_r,120_g,120_r,121_g,121_r,122_g,122_r,123_g,123_r,124_g,124_r,125_g,125_r,127_g,127_r,130_g,130_r,132_g,132_r,136_g,136_r,140_g,140_r,142_g,142_r,144_g,144_r,148_g,148_r,149_g,149_r,151_g,151_r,152_g,152_r,155_g,155_r,156_g,156_r,158_g,158_r,160_g,160_r,163_g,163_r,165_g,165_r,170_g,170_r,173_g,173_r,175_g,175_r,177_g,177_r,178_g,178_r,183_g,183_r,185_g,185_r,186_g,186_r,190_g,190_r,192_g,192_r,193_g,193_r,194_g,194_r,199_g,199_r,201_g,201_r,203_g,203_r,205_g,205_r,206_g,206_r,207_g,207_r,208_g,208_r,209_g,209_r,211_g,211_r,213_g,213_r,214_g,214_r,215_g,215_r,218_g,218_r,221_g,221_r,222_g,222_r,223_g,223_r,224_g,224_r,225_g,225_r,227_g,227_r,228_g,228_r,229_g,229_r,230_g,230_r,232_g,232_r,233_g,233_r,234_g,234_r,235_g,235_r,236_g,236_r,238_g,238_r,242_g,242_r,244_g,244_r,247_g,247_r,248_g,248_r,250_g,250_r,252_g,252_r,257_g,257_r,258_g,258_r,259_g,259_r,261_g,261_r,262_g,262_r,263_g,263_r,264_g,264_r,265_g,265_r,267_g,267_r,269_g,269_r,271_g,271_r,273_g,273_r,275_g,275_r,276_g,276_r,277_g,277_r,278_g,278_r,280_g,280_r,282_g,282_r,283_g,283_r,285_g,285_r,287_g,287_r,288_g,288_r,289_g,289_r,291_g,291_r,292_g,292_r,293_g,293_r,294_g,294_r,297_g,297_r,299_g,299_r,300_g,300_r,302_g,302_r,304_g,304_r,308_g,308_r,309_g,309_r,310_g,310_r,311_g,311_r,314_g,314_r,316_g,316_r,318_g,318_r,319_g,319_r,323_g,323_r,324_g,324_r,326_g,326_r,328_g,328_r,329_g,329_r,330_g,330_r,331_g,331_r,332_g,332_r,334_g,334_r,336_g,336_r,337_g,337_r,338_g,338_r,340_g,340_r,341_g,341_r,345_g,345_r,349_g,349_r,351_g,351_r,352_g,352_r,353_g,353_r,355_g,355_r,356_g,356_r,358_g,358_r,359_g,359_r,362_g,362_r,363_g,363_r,365_g,365_r,369_g,369_r,370_g,370_r,372_g,372_r,373_g,373_r,374_g,374_r,375_g,375_r,377_g,377_r,378_g,378_r,380_g,380_r,381_g,381_r,389_g,389_r,392_g,392_r,394_g,394_r,395_g,395_r,397_g,397_r,401_g,401_r,405_g,405_r,406_g,406_r,410_g,410_r,412_g,412_r,416_g,416_r,417_g,417_r,418_g,418_r,420_g,420_r,422_g,422_r,424_g,424_r,426_g,426_r,428_g,428_r,431_g,431_r,432_g,432_r,440_g,440_r,442_g,442_r,443_g,443_r,445_g,445_r,446_g,446_r,447_g,447_r,448_g,448_r,449_g,449_r,450_g,450_r,451_g,451_r,453_g,453_r,454_g,454_r,455_g,455_r,458_g,458_r,459_g,459_r,460_g,460_r,461_g,461_r,462_g,462_r,463_g,463_r,467_g,467_r,468_g,468_r,469_g,469_r,471_g,471_r,473_g,473_r,475_g,475_r,477_g,477_r,480_g,480_r,482_g,482_r,483_g,483_r,484_g,484_r,485_g,485_r,486_g,486_r,489_g,489_r,490_g,490_r,493_g,493_r,495_g,495_r,499_g,499_r,502_g,502_r,505_g,505_r,506_g,506_r,507_g,507_r,509_g,509_r,510_g,510_r,512_g,512_r,513_g,513_r,514_g,514_r,517_g,517_r,519_g,519_r,520_g,520_r,521_g,521_r,523_g,523_r,529_g,529_r,531_g,531_r,532_g,532_r,533_g,533_r,536_g,536_r,537_g,537_r,539_g,539_r,541_g,541_r,_g,_r
sampled__mach.Denmark.txt,_mach,Denmark,22662,963,3409,2579,1344,1111,768,364,2394,23.5327,16.8616,8.7871,2.6781,2.5365,1.9189,0.4308,0.8266,1.3956,0.5714,0.2708,0.1411,1.7812,0.9283,0.337781785,1908.85807,604.4950409,5.216397518,0,1,0.509,0.491,0.5,0.5,0,1,1,0,0.75,0.25,0,1,0.333,0.667,0,1,0,0,1,0,0.333,0.667,0,0,1,0,0.871,0.129,0.2,0.8,0.5,0.5,0,1,1,0,0.941,0.059,0.815,0.185,0,0,0.889,0.111,0,0,0,0,1,0,0.823,0.177,0.913,0.087,0,1,0.06,0.94,1,0,0,0,0.5,0.5,0,0,0,1,1,0,0.4,0.6,0.916,0.084,0,1,0.333,0.667,0,1,0,1,0,0,1,0,0.929,0.071,0.75,0.25,1,0,0.5,0.5,0.792,0.208,0,0,0,0,0.938,0.062,0,1,0,0,0,1,0,0,0.04,0.96,1,0,0.588,0.412,0.214,0.786,0.09,0.91,0,1,1,0,0.878,0.122,0.143,0.857,0,1,0.857,0.143,0.917,0.083,0,0,0.882,0.118,1,0,0,0,0.385,0.615,0.375,0.625,0.534,0.466,0,1,0,1,0,0,0.833,0.167,1,0,0.5,0.5,0.25,0.75,0.192,0.808,0.923,0.077,1,0,0,1,0,0,0.955,0.045,1,0,0,0,0.818,0.182,0,0,0.839,0.161,0.667,0.333,0.855,0.145,0.333,0.667,0.5,0.5,1,0,1,0,1,0,1,0,0.133,0.867,0.714,0.286,0.5,0.5,0.667,0.333,0,1,0.4,0.6,1,0,0,1,0.25,0.75,0,1,0,1,0.667,0.333,0.5,0.5,0.091,0.909,1,0,0.857,0.143,0.5,0.5,0.12,0.88,0,1,1,0,0,1,0.5,0.5,0,0,0.818,0.182,0.615,0.385,0,1,0.5,0.5,0.2,0.8,1,0,0.333,0.667,0,0,0.75,0.25,0.75,0.25,0,1,0.2,0.8,0.778,0.222,0.958,0.042,1,0,0,1,0,0,0,1,0,1,0,0,0.667,0.333,0.714,0.286,0,0,0.833,0.167,0,0,0,1,1,0,0.25,0.75,1,0,0,1,1,0,0.217,0.783,0,0,0,1,0,1,0,0,0.4,0.6,0.4,0.6,1,0,0.062,0.938,0,0,0.122,0.878,0.167,0.833,0,1,0,1,0,1,1,0,0.636,0.364,0,0,0.707,0.293,1,0,0.932,0.068,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0.8,0.2,0,1,0,1,1,0,0,1,0.538,0.462,0.143,0.857,0,0,0.167,0.833,0.571,0.429,0.5,0.5,1,0,0.857,0.143,0.429,0.571,0.5,0.5,1,0,0,0,0,1,0.833,0.167,0.13,0.87,0,1,0.636,0.364,0.333,0.667,0,0,0.833,0.167,1,0,0.886,0.114,0.175,0.825,0.923,0.077,1,0,0,1,0,0,0.1,0.9,0.167,0.833,0.857,0.143,0.905,0.095,0.833,0.167,1,0,0,1,0,0,0.5,0.5,0,1,0.2,0.8,0,0,0,1,0.667,0.333,0.226,0.774,0,1,0.833,0.167,0,1,0.667,0.333,0.667,0.333,1,0,0.023,0.977,1,0,0.19,0.81,0.818,0.182,0.184,0.816,0.375,0.625,0,1,0,1,0,0,0.833,0.167,0,0,0.588,0.412,0,0,1,0,1,0,0.273,0.727,0,1,0.919,0.081,0.333,0.667,0.882,0.118,0.071,0.929,1,0,1,0,0,0,0.031,0.969,0.833,0.167,0.977,0.023,0.286,0.714,1,0,0,1,0,0,1,0,0.375,0.625,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0.167,0.833,1,0,0.5,0.5,0.5,0.5,0.75,0.25,1,0,0,0
sampled__throwawayagain_.Sweden.txt,_throwawayagain_,Sweden,34333,907,4944,3658,1155,2126,891,647,4013,37.8534,29.7255,9.3857,4.0331,4.2805,3.1671,0.5812,1.8407,1.2734,0.7714,0.5602,0.1769,3.4745,1.097,0.311887655,1839.721097,604.9486965,5.183058797,1,0,0.76,0.24,1,0,1,0,1,0,0.4,0.6,0,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,1,0.833,0.167,0,0,0.333,0.667,0,0,1,0,0.688,0.312,0.957,0.043,0,0,0.605,0.395,0,0,0,0,1,0,0.877,0.123,0.833,0.167,0,0,0.097,0.903,0,0,1,0,0.727,0.273,0.5,0.5,0,1,1,0,0.75,0.25,0.935,0.065,0.6,0.4,0,1,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0.929,0.071,0,0,0,0,1,0,0,0,0,0,0.333,0.667,0,0,0.095,0.905,0,0,0.077,0.923,0.077,0.923,0.169,0.831,0,0,0,0,0.839,0.161,0.5,0.5,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0.5,0.5,0.5,0.5,0.657,0.343,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0.154,0.846,1,0,1,0,0,0,0,0,0.971,0.029,0,0,0.4,0.6,0.875,0.125,0,0,0.739,0.261,1,0,0.962,0.038,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0.667,0.333,1,0,1,0,0,0,1,0,1,0,0,1,1,0,0.154,0.846,0,0,0.25,0.75,0,1,0.667,0.333,0,0,0.4,0.6,0,0,0.062,0.938,0,1,0,0,0.5,0.5,0,1,0,0,0.143,0.857,0.5,0.5,0,1,0,0,0,0,0,0,0.667,0.333,0,0,1,0,1,0,0,0,0,0,0.4,0.6,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0.667,0.333,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0.667,0.333,0,0,0.5,0.5,1,0,0.083,0.917,0,0,0,0,0,0,0,1,0.5,0.5,1,0,0,0,0.923,0.077,1,0,0.929,0.071,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.5,0.5,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0.333,0.667,0,0,0.667,0.333,0.222,0.778,0.5,0.5,0.111,0.889,1,0,0.314,0.686,0,0,0,0,0.8,0.2,1,0,0.885,0.115,0.053,0.947,0,0,1,0,1,0,0,0,0,0,0.25,0.75,0.154,0.846,0.818,0.182,0.75,0.25,0,0,0,0,0,0,0.667,0.333,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0.5,0.5,1,0,0,0,1,0,0,1,0,0,0.111,0.889,1,0,0.25,0.75,0,1,0,0,0,0,0,0,0,1,0,0,0.685,0.315,0,0,1,0,0.933,0.067,0,1,0,0,0.143,0.857,1,0,0.273,0.727,0,1,1,0,0,1,1,0,0,1,1,0,0.846,0.154,0,0,1,0,0,0,0,0,1,0,0,0,0.5,0.5,0,0,0.5,0.5,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0.857,0.143,0,1,1,0,0,0
sampled_0_0_0.Finland.txt,0_0_0,Finland,22373,945,3052,2220,1162,954,660,393,2483,23.6751,19.2539,10.0779,2.3492,2.6265,1.9105,0.4297,0.821,1.2296,0.568,0.3382,0.177,2.1368,1.1185,0.397158205,2834.837463,610.0927622,5.515597901,0,0,0.737,0.263,0.778,0.222,0,1,0.9,0.1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0.955,0.045,0,1,1,0,0,0,1,0,0.923,0.077,0.75,0.25,0,1,0.905,0.095,0,0,0,1,1,0,0.93,0.07,0.8,0.2,0,0,0.455,0.545,0,1,0,0,0,1,1,0,0.5,0.5,0.667,0.333,1,0,0.667,0.333,0.125,0.875,0,0,0,1,1,0,0,0,0,0,1,0,0.875,0.125,0.6,0.4,0,0,1,0,0,0,0,0,0.75,0.25,0,0,0,0,0.222,0.778,0,0,0.273,0.727,0,0,0.7,0.3,0.05,0.95,0.171,0.829,0,0,0,0,0.914,0.086,0.429,0.571,0,0,0.963,0.037,0.4,0.6,0,0,1,0,0.545,0.455,0,0,0.667,0.333,0,1,0.714,0.286,0.667,0.333,0,0,0.5,0.5,0.5,0.5,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0.909,0.091,1,0,0,0,1,0,0,0,0.806,0.194,1,0,0.87,0.13,0,0,0.25,0.75,1,0,0,1,1,0,1,0,0.333,0.667,0.4,0.6,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0.25,0.75,0,1,0.5,0.5,1,0,0.188,0.812,0,0,1,0,0,1,0.314,0.686,0,1,0,1,0.143,0.857,0.333,0.667,0,0,0.333,0.667,1,0,0,1,0,0,0,1,0.5,0.5,0.667,0.333,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,0.429,0.571,0,0,0,0,0,1,0.5,0.5,0,0,0.091,0.909,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0.333,0.667,1,0,0.34,0.66,0.5,0.5,0,0,0,0,0.8,0.2,1,0,1,0,0,0,0.778,0.222,0.6,0.4,1,0,0,1,0,0,0,0,0,0,0.5,0.5,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0.5,0.5,0.667,0.333,0,1,1,0,0,0,0.857,0.143,0.818,0.182,0,1,0.5,0.5,1,0,0,0,1,0,0.8,0.2,0.214,0.786,0,0,1,0,0,1,0.273,0.727,0.4,0.6,0,1,0,1,0.294,0.706,0.2,0.8,0,0,0.4,0.6,0,1,0.8,0.2,0,1,0.5,0.5,1,0,0,1,1,0,0,0,0,1,0.429,0.571,1,0,0,0,0.75,0.25,0,1,0,0,0,0,0,0,0.25,0.75,0,0,0.125,0.875,0,1,0.095,0.905,0,1,1,0,0.25,0.75,0,1,0,0,0.667,0.333,0.032,0.968,0,0,0.184,0.816,1,0,0.167,0.833,0.5,0.5,0,0,0,0,0,0,0.2,0.8,0,0,0.286,0.714,1,0,1,0,1,0,0,1,1,0,0.56,0.44,0.5,0.5,0.5,0.5,0.083,0.917,0,0,0,0,0,0,0,1,1,0,1,0,0.333,0.667,1,0,0,1,0,0,0,0,0.5,0.5,0,1,0,0,0,1,1,0,0,0,0.125,0.875,0,1,0.667,0.333,0,1,0,1,1,0,0,1,1,0,0,0
sampled_2722010.Netherlands.txt,2722010,Netherlands,22140,945,3513,2609,1234,1213,780,388,2054,23.4286,17.9417,8.486,2.7608,2.8468,2.1143,0.4649,0.983,1.3058,0.6321,0.3144,0.1487,1.6645,0.7873,0.314022269,1884.654836,603.3921134,5.202644826,0,0,0.81,0.19,1,0,0,0,0,0,0.5,0.5,0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0.927,0.073,0,1,0,1,0,1,1,0,0.933,0.067,1,0,0,0,0.968,0.032,0,0,0,0,1,0,0.762,0.238,0.474,0.526,0,1,0.042,0.958,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0.429,0.571,0.75,0.25,0,1,0,0,1,0,0,0,0,0,0,0,0.85,0.15,0.667,0.333,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.2,0.8,0.25,0.75,0.093,0.907,0,0,0,0,1,0,0.333,0.667,0,0,1,0,0.75,0.25,0,0,0.5,0.5,1,0,0,0,1,0,0,0,0.7,0.3,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0.946,0.054,0,0,0,0,1,0,0,0,0.948,0.052,1,0,0.96,0.04,0,0,1,0,1,0,1,0,1,0,1,0,0.067,0.933,0.625,0.375,0,1,1,0,0,0,0.556,0.444,0.917,0.083,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0.083,0.917,0,0,1,0,0.167,0.833,1,0,0,0,0.5,0.5,0.75,0.25,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0.296,0.704,0.667,0.333,0.069,0.931,1,0,0,0,0,1,0,0,1,0,0.667,0.333,0,0,0.911,0.089,0,1,0.8,0.2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.25,0.75,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0.514,0.486,0,0,0,0,1,0,0,0,0.75,0.25,0.5,0.5,1,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0.333,0.667,0,0,0,0,0,1,0.083,0.917,1,0,0.175,0.825,0.833,0.167,0.5,0.5,0,0,0,0,0,0,0,1,0,1,0,0,0.812,0.188,0,0,0,1,1,0,0,1,1,0,0.4,0.6,1,0,0.111,0.889,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0.917,0.083,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.333,0.667,0,0,1,0,0,0
sampled_2baldguys.Sweden.txt,2baldguys,Sweden,22565,954,3115,2328,1195,1029,700,624,2303,23.653,18.8828,9.6929,2.4403,2.6067,1.9481,0.442,0.8611,1.2526,0.5858,0.5222,0.268,1.9272,0.9893,0.354097819,1934.055188,603.3079717,4.9917031,0,0,0.833,0.167,0.857,0.143,1,0,1,0,0.8,0.2,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0.667,0.333,0,1,0,1,0,0,0,0,0.875,0.125,1,0,0,0,1,0,0,0,0,0,1,0,0.8,0.2,0.778,0.222,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.625,0.375,1,0,0,0,0,0,0.5,0.5,0,0,0,0,1,0,0.857,0.143,0,0,0,0,1,0,0,0,0,0,0.308,0.692,0,1,0,1,1,0,0,0,0.125,0.875,1,0,0.818,0.182,0.222,0.778,0.222,0.778,0,0,1,0,0.824,0.176,0,1,0,0,0.895,0.105,0.8,0.2,0,1,0.5,0.5,1,0,0,0,0.8,0.2,1,0,0.619,0.381,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0.167,0.833,0.333,0.667,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0.844,0.156,0,1,0.857,0.143,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0.5,0.5,0.667,0.333,1,0,0,1,0,1,1,0,0,0,0,0,0.333,0.667,0,0,0.75,0.25,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0.667,0.333,0,0,0,0,0,0,1,0,0.571,0.429,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0.429,0.571,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0.257,0.743,0,0,0,0,0,0,0,1,1,0,0.875,0.125,0.5,0.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0.875,0.125,0,1,0,1,0,0,0.667,0.333,0.333,0.667,0.714,0.286,0,0,0,0,1,0,0,0,0,0,0.833,0.167,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0.6,0.4,0,0,0,0,0.5,0.5,1,0,0.867,0.133,0.05,0.95,1,0,1,0,0,0,0,0,0.2,0.8,0,1,0.75,0.25,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0.333,0.667,0,0,0,1,0.75,0.25,0.062,0.938,0,0,1,0,0,1,0,0,1,0,0.571,0.429,0,1,0,0,0.211,0.789,1,0,0.267,0.733,0,0,0,1,0,0,0,0,0.667,0.333,1,0,0.45,0.55,0,0,1,0,1,0,0.4,0.6,1,0,0.905,0.095,0.5,0.5,0.8,0.2,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,1,0,1,1,0,0,0
sampled_7Seyo7.Sweden.txt,7Seyo7,Sweden,23340,984,3574,2783,1253,1416,862,343,2339,23.7195,18.6273,8.3866,2.8283,2.8524,2.2211,0.5088,1.1301,1.2734,0.6879,0.2737,0.1232,1.8667,0.8405,0.320594847,2068.620785,604.5915519,5.268896282,1,0,0.7,0.3,0,1,0,0,1,0,0.667,0.333,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0.833,0.167,0,0,0.778,0.222,0,1,0,0,1,0,0.846,0.154,0.667,0.333,0,0,0.429,0.571,1,0,0,0,0.5,0.5,0,0,0,0,1,0,1,0,0.625,0.375,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0.5,0.5,0.9,0.1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.059,0.941,0,0,0.286,0.714,0.333,0.667,0.049,0.951,0,0,0,0,1,0,0,1,0,0,1,0,0.75,0.25,0,0,1,0,1,0,0,0,0,1,1,0,0.889,0.111,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0.5,0.5,1,0,1,0,0,0,0,0,0.957,0.043,0.5,0.5,0,0,1,0,0,0,0.972,0.028,0,0,0.892,0.108,0,1,1,0,1,0,1,0,0,0,1,0,0.167,0.833,0.7,0.3,0,1,1,0,0,0,0.167,0.833,0.923,0.077,0,1,0,0,0,0,0,0,0,0,1,0,0.125,0.875,0,0,0.667,0.333,0,0,0.333,0.667,0,0,0,1,1,0,1,0,0,0,0.5,0.5,0.25,0.75,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0.667,0.333,1,0,0,0,0.5,0.5,0,0,0,1,0,1,0,0,0,0,0,0,0.667,0.333,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0.351,0.649,0,0,0,0,0,0,1,0,1,0,1,0,0.667,0.333,0.5,0.5,1,0,0.938,0.062,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0.25,0.75,1,0,0,1,0.8,0.2,0.857,0.143,0,0,0,0,0,0,0,0,0,0,1,0,0.75,0.25,0.5,0.5,1,0,0,0,0,1,0,0,0,1,0,0,0.385,0.615,0,0,0,0,1,0,0,0,0.941,0.059,0.125,0.875,0.429,0.571,1,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.125,0.875,0,1,0,0,0.75,0.25,0,0,0,0,0.25,0.75,0,1,0,0,0.393,0.607,0,0,0.263,0.737,0,0,0,0,0,1,0,1,0,0,0,0,0.736,0.264,0,0,0.667,0.333,1,0,1,0,0.75,0.25,0.7,0.3,0,0,0.1,0.9,0,1,1,0,1,0,0,0,0,1,0,1,1,0,0,1,0.8,0.2,0,0,0,0,0,0,0.5,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
sampled_A_Sinclaire.Germany.txt,A_Sinclaire,Germany,27053,1067,3508,2785,1357,1329,809,509,2909,25.3543,19.9359,9.7138,2.6101,2.5851,2.0523,0.4772,0.9794,1.2718,0.5962,0.3751,0.1828,2.1437,1.0445,0.309608541,1955.573601,607.0065444,5.328729969,1,0,0.9,0.1,1,0,1,0,1,0,0.25,0.75,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0.897,0.103,0.904,0.096,0,0,0,0,0,0,0.75,0.25,0.8,0.2,0,0,0.545,0.455,0,0,0,0,1,0,0.545,0.455,0.929,0.071,0,0,0.439,0.561,0,1,0,0,0.4,0.6,0,0,0.25,0.75,0,0,1,0,0.744,0.256,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0.889,0.111,1,0,0,0,0.714,0.286,0,0,0,0,1,0,1,0,0,0,0.036,0.964,0,1,0.05,0.95,0,0,0.333,0.667,0.265,0.735,0.139,0.861,0,0,1,0,0.9,0.1,0,1,0,0,0.636,0.364,0.75,0.25,0,0,0.75,0.25,0.5,0.5,0,0,0.619,0.381,1,0,0.825,0.175,0,0,0,1,0,0,0,1,0,0,1,0,0.5,0.5,0.167,0.833,0.867,0.133,0,0,0,1,0,0,0.766,0.234,1,0,0,1,0.833,0.167,0,0,0.975,0.025,0,0,0.818,0.182,0,0,0,0,0,0,1,0,0.75,0.25,1,0,0.067,0.933,0.833,0.167,1,0,1,0,1,0,0.5,0.5,0.5,0.5,0,1,1,0,0.429,0.571,0,1,0.714,0.286,1,0,0.03,0.97,0,0,1,0,0,0,0.024,0.976,0,1,0,1,0.75,0.25,1,0,0,0,0.375,0.625,0.8,0.2,0,0,0,0,0,1,0,0,0.3,0.7,0,0,0,0,0,0,0,0,0.25,0.75,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.778,0.222,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0.146,0.854,0.667,0.333,0,0,0,1,0,0,1,0,1,0,0,0,0.857,0.143,1,0,0.981,0.019,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.143,0.857,1,0,0,0,0,0,0.5,0.5,0,1,0,0,1,0,0,0,0.5,0.5,0.714,0.286,0,0,0,0,1,0,0.667,0.333,0.167,0.833,0.5,0.5,0.2,0.8,0,1,1,0,0,0,0.1,0.9,1,0,0,0,0,0,0.238,0.762,1,0,0,0,1,0,0,1,0.917,0.083,0.051,0.949,0.667,0.333,0,0,0,1,0,0,1,0,0,1,0,0,0.857,0.143,1,0,1,0,0,0,0.667,0.333,0,0,0,0,0,0,0,0,0,1,0,1,0.2,0.8,0,1,0,0,0.75,0.25,0,0,0,0,1,0,0.13,0.87,0,0,0.194,0.806,1,0,0.242,0.758,0.167,0.833,0,0,0,0,0,0,0.182,0.818,0,0,0.716,0.284,0,0,1,0,1,0,0.5,0.5,1,0,1,0,0.5,0.5,0,1,0,1,0,0,0,0,0.5,0.5,0,1,0,1,0.208,0.792,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0.75,0.25,0.5,0.5,0,1,0,0,0,1,1,0,0,0
